# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-length-height/expanded-tables/wfl-boys-zscore-expanded-table.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): 1a6e9a002d2692d038161bc6572a10f8b9fa0657163808141d2981a2132c59cc
# key column 'Length' is in cms; rows: 651
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
53.1,-0.3521,4.0315,0.08705,3.14,3.405,4.825,5.302
53.2,-0.3521,4.0572,0.08699,3.161,3.427,4.855,5.335
53.3,-0.3521,4.0831,0.08693,3.182,3.449,4.885,5.368
53.4,-0.3521,4.1092,0.08687,3.202,3.472,4.916,5.401
53.5,-0.3521,4.1354,0.08681,3.223,3.494,4.947,5.434
53.6,-0.3521,4.1619,0.08675,3.245,3.517,4.978,5.468
53.7,-0.3521,4.1885,0.08669,3.266,3.54,5.009,5.502
53.8,-0.3521,4.2153,0.08663,3.287,3.563,5.04,5.536
53.9,-0.3521,4.2422,0.08657,3.309,3.586,5.072,5.57
54,-0.3521,4.2693,0.08651,3.33,3.609,5.104,5.605
54.1,-0.3521,4.2965,0.08645,3.352,3.633,5.136,5.639
54.2,-0.3521,4.3239,0.08639,3.374,3.656,5.168,5.674
54.3,-0.3521,4.3513,0.08633,3.396,3.68,5.2,5.709
54.4,-0.3521,4.3789,0.08627,3.418,3.704,5.232,5.744
54.5,-0.3521,4.4066,0.08621,3.44,3.727,5.264,5.779
54.6,-0.3521,4.4344,0.08615,3.463,3.751,5.297,5.815
54.7,-0.3521,4.4623,0.0861,3.485,3.775,5.33,5.85
54.8,-0.3521,4.4903,0.08604,3.507,3.799,5.363,5.886
54.9,-0.3521,4.5185,0.08598,3.53,3.824,5.396,5.922
55,-0.3521,4.5467,0.08592,3.553,3.848,5.428,5.957
55.1,-0.3521,4.575,0.08586,3.575,3.872,5.462,5.993
55.2,-0.3521,4.6034,0.0858,3.598,3.897,5.495,6.029
55.3,-0.3521,4.6319,0.08575,3.621,3.921,5.528,6.066
55.4,-0.3521,4.6605,0.08569,3.644,3.946,5.562,6.102
55.5,-0.3521,4.6892,0.08563,3.667,3.971,5.595,6.138
55.6,-0.3521,4.718,0.08558,3.69,3.996,5.629,6.175
55.7,-0.3521,4.7469,0.08552,3.713,4.02,5.663,6.211
55.8,-0.3521,4.7758,0.08546,3.736,4.045,5.696,6.248
55.9,-0.3521,4.8048,0.08541,3.76,4.07,5.73,6.285
56,-0.3521,4.8338,0.08535,3.783,4.095,5.764,6.322
56.1,-0.3521,4.8629,0.08529,3.806,4.121,5.798,6.358
56.2,-0.3521,4.892,0.08524,3.83,4.146,5.832,6.395
56.3,-0.3521,4.9212,0.08518,3.853,4.171,5.866,6.432
56.4,-0.3521,4.9504,0.08513,3.876,4.196,5.901,6.469
56.5,-0.3521,4.9796,0.08507,3.9,4.221,5.935,6.506
56.6,-0.3521,5.0088,0.08502,3.923,4.246,5.969,6.543
56.7,-0.3521,5.0381,0.08497,3.947,4.272,6.003,6.581
56.8,-0.3521,5.0673,0.08491,3.97,4.297,6.037,6.617
56.9,-0.3521,5.0966,0.08486,3.994,4.322,6.071,6.655
57,-0.3521,5.1259,0.08481,4.017,4.347,6.106,6.692
57.1,-0.3521,5.1551,0.08475,4.041,4.373,6.14,6.728
57.2,-0.3521,5.1844,0.0847,4.064,4.398,6.174,6.766
57.3,-0.3521,5.2137,0.08465,4.088,4.423,6.208,6.803
57.4,-0.3521,5.2429,0.0846,4.111,4.448,6.242,6.84
57.5,-0.3521,5.2721,0.08455,4.135,4.474,6.276,6.877
57.6,-0.3521,5.3014,0.08449,4.159,4.499,6.31,6.913
57.7,-0.3521,5.3306,0.08444,4.182,4.524,6.344,6.95
57.8,-0.3521,5.3598,0.08439,4.206,4.549,6.378,6.987
57.9,-0.3521,5.3889,0.08434,4.229,4.574,6.412,7.024
58,-0.3521,5.418,0.0843,4.252,4.599,6.447,7.061
58.1,-0.3521,5.4471,0.08425,4.276,4.625,6.48,7.098
58.2,-0.3521,5.4762,0.0842,4.299,4.65,6.514,7.135
58.3,-0.3521,5.5053,0.08415,4.323,4.675,6.548,7.171
58.4,-0.3521,5.5343,0.0841,4.346,4.7,6.582,7.208
58.5,-0.3521,5.5632,0.08406,4.369,4.725,6.616,7.245
58.6,-0.3521,5.5922,0.08401,4.393,4.75,6.65,7.281
58.7,-0.3521,5.621,0.08397,4.416,4.775,6.683,7.318
58.8,-0.3521,5.6499,0.08392,4.439,4.8,6.717,7.354
58.9,-0.3521,5.6787,0.08388,4.462,4.825,6.751,7.391
59,-0.3521,5.7074,0.08383,4.485,4.849,6.784,7.427
59.1,-0.3521,5.7361,0.08379,4.508,4.874,6.818,7.463
59.2,-0.3521,5.7647,0.08375,4.531,4.899,6.851,7.499
59.3,-0.3521,5.7933,0.0837,4.554,4.924,6.884,7.535
59.4,-0.3521,5.8217,0.08366,4.577,4.948,6.917,7.571
59.5,-0.3521,5.8501,0.08362,4.6,4.973,6.951,7.607
59.6,-0.3521,5.8784,0.08358,4.623,4.997,6.984,7.643
59.7,-0.3521,5.9067,0.08354,4.646,5.022,7.017,7.679
59.8,-0.3521,5.9348,0.0835,4.668,5.046,7.049,7.714
59.9,-0.3521,5.9628,0.08346,4.691,5.07,7.082,7.75
60,-0.3521,5.9907,0.08342,4.713,5.094,7.115,7.785
60.1,-0.3521,6.0185,0.08339,4.735,5.118,7.147,7.82
60.2,-0.3521,6.0461,0.08335,4.758,5.142,7.179,7.855
60.3,-0.3521,6.0737,0.08331,4.78,5.166,7.211,7.89
60.4,-0.3521,6.1011,0.08328,4.802,5.189,7.244,7.925
60.5,-0.3521,6.1284,0.08324,4.824,5.213,7.275,7.959
60.6,-0.3521,6.1556,0.08321,4.846,5.236,7.307,7.994
60.7,-0.3521,6.1827,0.08317,4.868,5.26,7.339,8.028
60.8,-0.3521,6.2096,0.08314,4.889,5.283,7.37,8.062
60.9,-0.3521,6.2365,0.08311,4.911,5.306,7.402,8.096
61,-0.3521,6.2632,0.08308,4.932,5.329,7.433,8.13
61.1,-0.3521,6.2899,0.08304,4.954,5.352,7.464,8.164
61.2,-0.3521,6.3164,0.08301,4.975,5.375,7.495,8.197
