# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/bmi-for-age-(5-19-years)/bmi-girls-z-who-2007-exp.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): 66f5c6284b44579ad6135fc639f22c09e36fe5a695b04390377113f6a00deb72
# key column 'Month' is in months; rows: 168
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
147,-1.3819,18.1967,0.13214,13.265,14.526,25.282,32.316
148,-1.3755,18.2639,0.13241,13.303,14.572,25.387,32.448
149,-1.3689,18.3312,0.13268,13.341,14.618,25.491,32.579
150,-1.3621,18.3986,0.13295,13.379,14.663,25.596,32.708
151,-1.3553,18.466,0.13321,13.418,14.709,25.699,32.835
152,-1.3483,18.5333,0.13347,13.456,14.755,25.802,32.96
153,-1.3413,18.6006,0.13372,13.494,14.8,25.905,33.083
154,-1.3341,18.6677,0.13397,13.531,14.846,26.007,33.204
155,-1.3269,18.7346,0.13421,13.569,14.891,26.107,33.322
156,-1.3195,18.8012,0.13445,13.606,14.936,26.207,33.439
157,-1.3121,18.8675,0.13469,13.643,14.981,26.307,33.554
158,-1.3046,18.9335,0.13492,13.68,15.025,26.405,33.666
159,-1.297,18.9991,0.13514,13.717,15.07,26.501,33.775
160,-1.2894,19.0642,0.13537,13.753,15.113,26.598,33.884
161,-1.2816,19.1289,0.13559,13.788,15.157,26.693,33.989
162,-1.2739,19.1931,0.1358,13.824,15.2,26.786,34.092
163,-1.2661,19.2567,0.13601,13.859,15.243,26.879,34.192
164,-1.2583,19.3197,0.13622,13.893,15.285,26.97,34.292
165,-1.2504,19.382,0.13642,13.927,15.327,27.06,34.387
166,-1.2425,19.4437,0.13662,13.961,15.368,27.149,34.481
167,-1.2345,19.5045,0.13681,13.994,15.408,27.235,34.571
168,-1.2266,19.5647,0.137,14.026,15.448,27.321,34.66
169,-1.2186,19.624,0.13719,14.058,15.488,27.406,34.747
170,-1.2107,19.6824,0.13738,14.089,15.526,27.489,34.833
171,-1.2027,19.74,0.13756,14.119,15.564,27.57,34.914
172,-1.1947,19.7966,0.13774,14.149,15.601,27.65,34.994
173,-1.1867,19.8523,0.13791,14.179,15.638,27.727,35.07
174,-1.1788,19.907,0.13808,14.207,15.674,27.804,35.145
175,-1.1708,19.9607,0.13825,14.235,15.709,27.879,35.217
176,-1.1629,20.0133,0.13841,14.262,15.743,27.951,35.286
177,-1.1549,20.0648,0.13858,14.288,15.776,28.023,35.354
178,-1.147,20.1152,0.13873,14.314,15.809,28.091,35.417
179,-1.139,20.1644,0.13889,14.338,15.841,28.159,35.479
180,-1.1311,20.2125,0.13904,14.362,15.871,28.224,35.538
181,-1.1232,20.2595,0.1392,14.385,15.901,28.289,35.597
182,-1.1153,20.3053,0.13934,14.408,15.93,28.35,35.65
183,-1.1074,20.3499,0.13949,14.429,15.958,28.411,35.703
184,-1.0996,20.3934,0.13963,14.45,15.985,28.469,35.752
185,-1.0917,20.4357,0.13977,14.469,16.012,28.525,35.799
186,-1.0838,20.4769,0.13991,14.488,16.037,28.58,35.844
187,-1.076,20.517,0.14005,14.507,16.062,28.634,35.887
188,-1.0681,20.556,0.14018,14.524,16.085,28.684,35.927
189,-1.0603,20.5938,0.14031,14.541,16.108,28.734,35.964
190,-1.0525,20.6306,0.14044,14.557,16.13,28.782,36
191,-1.0447,20.6663,0.14057,14.572,16.151,28.828,36.034
192,-1.0368,20.7008,0.1407,14.586,16.172,28.873,36.066
193,-1.029,20.7344,0.14082,14.6,16.191,28.915,36.094
194,-1.0212,20.7668,0.14094,14.613,16.21,28.956,36.121
195,-1.0134,20.7982,0.14106,14.625,16.228,28.996,36.146
196,-1.0055,20.8286,0.14118,14.636,16.245,29.034,36.169
197,-0.9977,20.858,0.1413,14.647,16.261,29.07,36.19
198,-0.9898,20.8863,0.14142,14.656,16.277,29.105,36.209
199,-0.9819,20.9137,0.14153,14.666,16.291,29.138,36.225
200,-0.974,20.9401,0.14164,14.674,16.305,29.17,36.239
201,-0.9661,20.9656,0.14176,14.682,16.318,29.201,36.254
202,-0.9582,20.9901,0.14187,14.689,16.331,29.23,36.265
203,-0.9503,21.0138,0.14198,14.695,16.343,29.257,36.275
204,-0.9423,21.0367,0.14208,14.701,16.354,29.283,36.281
205,-0.9344,21.0587,0.14219,14.707,16.365,29.308,36.288
206,-0.9264,21.0801,0.1423,14.711,16.375,29.333,36.293
207,-0.9184,21.1007,0.1424,14.716,16.384,29.355,36.296
208,-0.9104,21.1206,0.1425,14.719,16.393,29.376,36.297
209,-0.9024,21.1399,0.14261,14.722,16.401,29.398,36.3
210,-0.8944,21.1586,0.14271,14.725,16.409,29.418,36.299
211,-0.8863,21.1768,0.14281,14.728,16.417,29.436,36.298
212,-0.8783,21.1944,0.14291,14.73,16.424,29.455,36.296
213,-0.8703,21.2116,0.14301,14.731,16.431,29.472,36.293
214,-0.8623,21.2282,0.14311,14.733,16.437,29.489,36.29
215,-0.8542,21.2444,0.1432,14.734,16.443,29.505,36.284
