# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-age/expanded-tables/wfa-boys-zscore-expanded-tables.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): b5b4748c6bfa5230e2eddafa1767629c349178b08d457f400b59422b8bfef86c
# key column 'Day' is in days; rows: 1857
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
103,0.1663,6.6338,0.11544,4.644,5.242,8.321,9.29
104,0.1657,6.6547,0.1153,4.66,5.26,8.345,9.315
105,0.1651,6.6755,0.11516,4.677,5.278,8.369,9.341
106,0.1644,6.6962,0.11502,4.694,5.296,8.392,9.367
107,0.1638,6.7166,0.11489,4.711,5.314,8.416,9.392
108,0.1632,6.737,0.11476,4.727,5.332,8.44,9.418
109,0.1626,6.7572,0.11463,4.743,5.349,8.463,9.443
110,0.162,6.7772,0.1145,4.759,5.367,8.486,9.467
111,0.1614,6.7971,0.11438,4.775,5.384,8.509,9.492
112,0.1609,6.8168,0.11425,4.791,5.401,8.532,9.516
113,0.1603,6.8365,0.11413,4.807,5.418,8.555,9.541
114,0.1597,6.8559,0.11401,4.823,5.435,8.577,9.565
115,0.1591,6.8753,0.1139,4.838,5.452,8.6,9.59
116,0.1585,6.8945,0.11378,4.854,5.468,8.622,9.613
117,0.158,6.9135,0.11367,4.869,5.485,8.644,9.637
118,0.1574,6.9325,0.11356,4.884,5.501,8.666,9.661
119,0.1568,6.9513,0.11345,4.9,5.517,8.688,9.684
120,0.1563,6.9699,0.11334,4.915,5.533,8.709,9.707
121,0.1557,6.9885,0.11324,4.929,5.549,8.731,9.731
122,0.1551,7.0069,0.11313,4.944,5.565,8.752,9.754
123,0.1546,7.0252,0.11303,4.959,5.581,8.773,9.777
124,0.154,7.0434,0.11293,4.974,5.597,8.794,9.8
125,0.1535,7.0615,0.11283,4.988,5.613,8.815,9.822
126,0.1529,7.0794,0.11274,5.002,5.628,8.836,9.845
127,0.1524,7.0972,0.11265,5.017,5.643,8.857,9.867
128,0.1519,7.1149,0.11255,5.031,5.658,8.878,9.889
129,0.1513,7.1325,0.11246,5.045,5.674,8.898,9.912
130,0.1508,7.15,0.11237,5.059,5.689,8.919,9.934
131,0.1502,7.1674,0.11229,5.073,5.704,8.939,9.956
132,0.1497,7.1846,0.1122,5.086,5.718,8.959,9.978
133,0.1492,7.2018,0.11212,5.1,5.733,8.979,9.999
134,0.1487,7.2188,0.11204,5.113,5.748,8.999,10.021
135,0.1481,7.2357,0.11196,5.127,5.762,9.019,10.042
136,0.1476,7.2525,0.11188,5.14,5.777,9.038,10.064
137,0.1471,7.2692,0.1118,5.154,5.791,9.058,10.085
138,0.1466,7.2858,0.11172,5.167,5.805,9.077,10.106
139,0.1461,7.3023,0.11165,5.18,5.819,9.097,10.127
140,0.1456,7.3187,0.11158,5.193,5.833,9.116,10.148
141,0.1451,7.335,0.1115,5.206,5.847,9.135,10.168
142,0.1446,7.3512,0.11143,5.219,5.861,9.154,10.189
143,0.1441,7.3673,0.11137,5.231,5.875,9.173,10.21
144,0.1436,7.3833,0.1113,5.244,5.888,9.192,10.23
145,0.1431,7.3992,0.11123,5.256,5.902,9.211,10.251
146,0.1426,7.415,0.11117,5.269,5.915,9.229,10.271
147,0.1421,7.4307,0.11111,5.281,5.929,9.248,10.291
148,0.1416,7.4463,0.11104,5.294,5.942,9.266,10.311
149,0.1411,7.4618,0.11098,5.306,5.955,9.285,10.331
150,0.1406,7.4772,0.11092,5.318,5.968,9.303,10.351
151,0.1401,7.4925,0.11087,5.33,5.981,9.321,10.371
152,0.1396,7.5077,0.11081,5.342,5.994,9.339,10.39
153,0.1391,7.5228,0.11075,5.354,6.007,9.357,10.41
154,0.1387,7.5379,0.1107,5.365,6.02,9.375,10.429
155,0.1382,7.5528,0.11065,5.377,6.033,9.392,10.449
156,0.1377,7.5677,0.11059,5.389,6.045,9.41,10.468
157,0.1372,7.5824,0.11054,5.4,6.058,9.427,10.487
158,0.1368,7.5971,0.11049,5.412,6.07,9.445,10.506
159,0.1363,7.6117,0.11044,5.423,6.082,9.462,10.525
160,0.1358,7.6262,0.1104,5.434,6.095,9.48,10.544
161,0.1354,7.6406,0.11035,5.445,6.107,9.497,10.563
162,0.1349,7.655,0.11031,5.457,6.119,9.514,10.582
163,0.1344,7.6692,0.11026,5.468,6.131,9.531,10.6
164,0.134,7.6834,0.11022,5.479,6.143,9.548,10.619
165,0.1335,7.6975,0.11018,5.49,6.155,9.565,10.637
166,0.1331,7.7115,0.11013,5.5,6.167,9.581,10.655
167,0.1326,7.7255,0.11009,5.511,6.178,9.598,10.674
168,0.1322,7.7394,0.11005,5.522,6.19,9.615,10.692
169,0.1317,7.7532,0.11002,5.533,6.202,9.631,10.71
170,0.1313,7.7669,0.10998,5.543,6.213,9.648,10.728
171,0.1308,7.7805,0.10994,5.554,6.225,9.664,10.746
172,0.1304,7.7941,0.10991,5.564,6.236,9.68,10.764
173,0.1299,7.8076,0.10987,5.575,6.247,9.696,10.782
174,0.1295,7.821,0.10984,5.585,6.259,9.713,10.799
175,0.129,7.8344,0.1098,5.595,6.27,9.729,10.817
176,0.1286,7.8477,0.10977,5.605,6.281,9.745,10.835
177,0.1282,7.8609,0.10974,5.616,6.292,9.761,10.852
178,0.1277,7.8741,0.10971,5.626,6.303,9.776,10.87
179,0.1273,7.8871,0.10968,5.636,6.314,9.792,10.887
180,0.1269,7.9002,0.10965,5.646,6.325,9.808,10.904
181,0.1264,7.9131,0.10962,5.656,6.336,9.823,10.921
182,0.126,7.926,0.10959,5.665,6.346,9.839,10.939
183,0.1256,7.9389,0.10957,5.675,6.357,9.855,10.956
184,0.1251,7.9516,0.10954,5.685,6.368,9.87,10.973
185,0.1247,7.9643,0.10951,5.695,6.378,9.885,10.99
186,0.1243,7.977,0.10949,5.704,6.389,9.901,11.007
187,0.1239,7.9895,0.10946,5.714,6.399,9.916,11.023
188,0.1235,8.0021,0.10944,5.723,6.41,9.931,11.04
189,0.123,8.0145,0.10942,5.733,6.42,9.946,11.057
190,0.1226,8.0269,0.1094,5.742,6.43,9.961,11.074
191,0.1222,8.0392,0.10937,5.751,6.441,9.976,11.09
192,0.1218,8.0515,0.10935,5.761,6.451,9.991,11.106
193,0.1214,8.0637,0.10933,5.77,6.461,10.006,11.123
194,0.121,8.0759,0.10931,5.779,6.471,10.021,11.139
195,0.1206,8.0879,0.10929,5.788,6.481,10.035,11.155
196,0.1201,8.1,0.10927,5.797,6.491,10.05,11.172
197,0.1197,8.112,0.10925,5.807,6.501,10.065,11.188
198,0.1193,8.1239,0.10924,5.815,6.511,10.079,11.204
199,0.1189,8.1357,0.10922,5.824,6.52,10.094,11.22
200,0.1185,8.1475,0.1092,5.833,6.53,10.108,11.236
201,0.1181,8.1593,0.10919,5.842,6.54,10.123,11.252
202,0.1177,8.171,0.10917,5.851,6.55,10.137,11.268
203,0.1173,8.1826,0.10915,5.86,6.559,10.151,11.283
204,0.1169,8.1942,0.10914,5.868,6.569,10.165,11.299
205,0.1165,8.2058,0.10913,5.877,6.578,10.179,11.315
206,0.1161,8.2173,0.10911,5.886,6.588,10.193,11.331
207,0.1157,8.2287,0.1091,5.894,6.597,10.207,11.346
208,0.1153,8.2401,0.10908,5.903,6.607,10.221,11.361
209,0.1149,8.2514,0.10907,5.911,6.616,10.235,11.377
210,0.1145,8.2627,0.10906,5.92,6.625,10.249,11.392
211,0.1142,8.2739,0.10905,5.928,6.634,10.263,11.408
212,0.1138,8.2851,0.10903,5.937,6.644,10.276,11.423
213,0.1134,8.2963,0.10902,5.945,6.653,10.29,11.438
214,0.113,8.3074,0.10901,5.953,6.662,10.304,11.453
215,0.1126,8.3184,0.109,5.961,6.671,10.317,11.468
216,0.1122,8.3294,0.10899,5.97,6.68,10.331,11.483
217,0.1118,8.3404,0.10898,5.978,6.689,10.345,11.499
218,0.1115,8.3513,0.10897,5.986,6.698,10.358,11.513
219,0.1111,8.3621,0.10896,5.994,6.707,10.371,11.528
220,0.1107,8.3729,0.10895,6.002,6.716,10.384,11.543
221,0.1103,8.3837,0.10894,6.01,6.724,10.398,11.558
222,0.1099,8.3944,0.10894,6.018,6.733,10.411,11.573
223,0.1096,8.4051,0.10893,6.026,6.742,10.424,11.587
224,0.1092,8.4157,0.10892,6.034,6.751,10.437,11.602
225,0.1088,8.4263,0.10891,6.042,6.759,10.45,11.616
226,0.1084,8.4369,0.10891,6.049,6.768,10.464,11.631
227,0.1081,8.4474,0.1089,6.057,6.776,10.476,11.646
228,0.1077,8.4578,0.10889,6.065,6.785,10.489,11.66
229,0.1073,8.4683,0.10889,6.073,6.793,10.502,11.674
230,0.107,8.4787,0.10888,6.08,6.802,10.515,11.689
231,0.1066,8.489,0.10887,6.088,6.81,10.528,11.703
232,0.1062,8.4993,0.10887,6.096,6.819,10.541,11.717
233,0.1059,8.5096,0.10886,6.103,6.827,10.553,11.731
