# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-length-height/expanded-tables/wfh-girls-zscore-expanded-tables.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): fca340d5f04aa1556ac410b176b65b290e1b9ff467fc854a97f9b54ad94c9b8a
# key column 'Height' is in cms; rows: 551
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
83.2,-0.3833,10.9527,0.08903,8.493,9.22,13.171,14.518
83.3,-0.3833,10.9767,0.08903,8.512,9.24,13.2,14.549
83.4,-0.3833,11.0007,0.08902,8.531,9.26,13.228,14.581
83.5,-0.3833,11.0248,0.08902,8.55,9.281,13.257,14.613
83.6,-0.3833,11.0489,0.08901,8.569,9.301,13.286,14.644
83.7,-0.3833,11.0731,0.08901,8.587,9.321,13.315,14.676
83.8,-0.3833,11.0974,0.089,8.606,9.342,13.344,14.708
83.9,-0.3833,11.1218,0.089,8.625,9.363,13.373,14.74
84,-0.3833,11.1462,0.08899,8.644,9.383,13.402,14.772
84.1,-0.3833,11.1707,0.08899,8.663,9.404,13.432,14.805
84.2,-0.3833,11.1952,0.08899,8.682,9.425,13.461,14.837
84.3,-0.3833,11.2198,0.08898,8.702,9.445,13.491,14.869
84.4,-0.3833,11.2444,0.08898,8.721,9.466,13.52,14.902
84.5,-0.3833,11.2691,0.08897,8.74,9.487,13.55,14.934
84.6,-0.3833,11.2939,0.08897,8.76,9.508,13.58,14.967
84.7,-0.3833,11.3187,0.08897,8.779,9.529,13.609,15
84.8,-0.3833,11.3435,0.08897,8.798,9.55,13.639,15.033
84.9,-0.3833,11.3684,0.08896,8.818,9.571,13.669,15.065
85,-0.3833,11.3934,0.08896,8.837,9.592,13.699,15.098
85.1,-0.3833,11.4183,0.08896,8.856,9.613,13.729,15.131
85.2,-0.3833,11.4434,0.08896,8.876,9.634,13.759,15.164
85.3,-0.3833,11.4684,0.08895,8.895,9.655,13.789,15.197
85.4,-0.3833,11.4935,0.08895,8.915,9.676,13.819,15.23
85.5,-0.3833,11.5186,0.08895,8.934,9.697,13.849,15.264
85.6,-0.3833,11.5437,0.08895,8.954,9.719,13.879,15.297
85.7,-0.3833,11.5689,0.08895,8.973,9.74,13.91,15.33
85.8,-0.3833,11.594,0.08895,8.993,9.761,13.94,15.363
85.9,-0.3833,11.6192,0.08895,9.012,9.782,13.97,15.397
86,-0.3833,11.6444,0.08895,9.032,9.803,14,15.43
86.1,-0.3833,11.6696,0.08895,9.051,9.825,14.031,15.464
86.2,-0.3833,11.6948,0.08895,9.071,9.846,14.061,15.497
86.3,-0.3833,11.7201,0.08895,9.091,9.867,14.091,15.531
86.4,-0.3833,11.7453,0.08895,9.11,9.888,14.122,15.564
86.5,-0.3833,11.7705,0.08895,9.13,9.91,14.152,15.597
86.6,-0.3833,11.7957,0.08895,9.149,9.931,14.182,15.631
86.7,-0.3833,11.8209,0.08895,9.169,9.952,14.213,15.664
86.8,-0.3833,11.8461,0.08895,9.188,9.973,14.243,15.698
86.9,-0.3833,11.8713,0.08896,9.208,9.994,14.273,15.731
87,-0.3833,11.8965,0.08896,9.227,10.015,14.304,15.765
87.1,-0.3833,11.9217,0.08896,9.247,10.037,14.334,15.798
87.2,-0.3833,11.9468,0.08896,9.266,10.058,14.364,15.832
87.3,-0.3833,11.972,0.08896,9.286,10.079,14.395,15.865
87.4,-0.3833,11.9971,0.08897,9.305,10.1,14.425,15.899
87.5,-0.3833,12.0223,0.08897,9.324,10.121,14.455,15.932
87.6,-0.3833,12.0474,0.08897,9.344,10.142,14.485,15.965
87.7,-0.3833,12.0725,0.08898,9.363,10.163,14.516,15.999
87.8,-0.3833,12.0976,0.08898,9.383,10.184,14.546,16.032
87.9,-0.3833,12.1227,0.08898,9.402,10.205,14.576,16.066
88,-0.3833,12.1478,0.08899,9.421,10.226,14.607,16.099
88.1,-0.3833,12.1728,0.08899,9.441,10.247,14.637,16.133
88.2,-0.3833,12.1978,0.089,9.46,10.268,14.667,16.166
88.3,-0.3833,12.2229,0.089,9.479,10.289,14.697,16.2
88.4,-0.3833,12.2479,0.08901,9.498,10.31,14.728,16.233
88.5,-0.3833,12.2729,0.08901,9.518,10.331,14.758,16.266
88.6,-0.3833,12.2978,0.08902,9.537,10.352,14.788,16.3
88.7,-0.3833,12.3228,0.08902,9.556,10.373,14.818,16.333
88.8,-0.3833,12.3477,0.08903,9.575,10.394,14.848,16.367
88.9,-0.3833,12.3727,0.08903,9.595,10.415,14.879,16.4
89,-0.3833,12.3976,0.08904,9.614,10.436,14.909,16.433
89.1,-0.3833,12.4225,0.08904,9.633,10.457,14.939,16.466
89.2,-0.3833,12.4474,0.08905,9.652,10.477,14.969,16.5
89.3,-0.3833,12.4723,0.08906,9.671,10.498,14.999,16.533
89.4,-0.3833,12.4971,0.08906,9.69,10.519,15.029,16.566
89.5,-0.3833,12.522,0.08907,9.709,10.54,15.059,16.6
89.6,-0.3833,12.5468,0.08908,9.728,10.561,15.09,16.633
89.7,-0.3833,12.5717,0.08909,9.747,10.581,15.12,16.667
89.8,-0.3833,12.5965,0.08909,9.767,10.602,15.15,16.7
89.9,-0.3833,12.6213,0.0891,9.786,10.623,15.18,16.733
90,-0.3833,12.6461,0.08911,9.805,10.644,15.21,16.767
90.1,-0.3833,12.6709,0.08912,9.824,10.664,15.24,16.8
90.2,-0.3833,12.6957,0.08912,9.843,10.685,15.27,16.833
90.3,-0.3833,12.7205,0.08913,9.862,10.706,15.3,16.866
90.4,-0.3833,12.7453,0.08914,9.881,10.726,15.33,16.9
90.5,-0.3833,12.77,0.08915,9.9,10.747,15.36,16.933
90.6,-0.3833,12.7948,0.08916,9.918,10.768,15.39,16.967
90.7,-0.3833,12.8196,0.08917,9.937,10.788,15.421,17
90.8,-0.3833,12.8443,0.08918,9.956,10.809,15.451,17.033
90.9,-0.3833,12.8691,0.08919,9.975,10.83,15.481,17.067
91,-0.3833,12.8939,0.0892,9.994,10.85,15.511,17.1
91.1,-0.3833,12.9186,0.08921,10.013,10.871,15.541,17.134
91.2,-0.3833,12.9434,0.08922,10.032,10.892,15.571,17.167
91.3,-0.3833,12.9681,0.08923,10.051,10.912,15.601,17.2
91.4,-0.3833,12.9929,0.08924,10.07,10.933,15.631,17.234
91.5,-0.3833,13.0177,0.08925,10.089,10.953,15.662,17.267
91.6,-0.3833,13.0424,0.08926,10.108,10.974,15.692,17.301
91.7,-0.3833,13.0672,0.08927,10.127,10.995,15.722,17.334
91.8,-0.3833,13.092,0.08928,10.146,11.015,15.752,17.368
91.9,-0.3833,13.1167,0.0893,10.164,11.036,15.782,17.402
92,-0.3833,13.1415,0.08931,10.183,11.056,15.813,17.435
92.1,-0.3833,13.1663,0.08932,10.202,11.077,15.843,17.469
92.2,-0.3833,13.1911,0.08933,10.221,11.098,15.873,17.502
92.3,-0.3833,13.2158,0.08934,10.24,11.118,15.903,17.535
92.4,-0.3833,13.2406,0.08936,10.258,11.139,15.934,17.569
92.5,-0.3833,13.2654,0.08937,10.277,11.159,15.964,17.603
92.6,-0.3833,13.2902,0.08938,10.296,11.18,15.994,17.636
92.7,-0.3833,13.3151,0.0894,10.315,11.201,16.025,17.671
92.8,-0.3833,13.3399,0.08941,10.334,11.221,16.055,17.704
92.9,-0.3833,13.3647,0.08942,10.353,11.242,16.085,17.738
93,-0.3833,13.3896,0.08944,10.372,11.262,16.116,17.772
93.1,-0.3833,13.4145,0.08945,10.391,11.283,16.146,17.806
93.2,-0.3833,13.4394,0.08947,10.409,11.304,16.177,17.84
93.3,-0.3833,13.4643,0.08948,10.428,11.324,16.207,17.873
93.4,-0.3833,13.4892,0.08949,10.447,11.345,16.237,17.907
93.5,-0.3833,13.5142,0.08951,10.466,11.366,16.268,17.942
93.6,-0.3833,13.5391,0.08952,10.485,11.386,16.298,17.975
93.7,-0.3833,13.5641,0.08954,10.504,11.407,16.329,18.01
93.8,-0.3833,13.5892,0.08955,10.523,11.428,16.36,18.044
93.9,-0.3833,13.6142,0.08957,10.542,11.448,16.39,18.078
94,-0.3833,13.6393,0.08959,10.561,11.469,16.421,18.112
94.1,-0.3833,13.6644,0.0896,10.58,11.49,16.452,18.146
94.2,-0.3833,13.6895,0.08962,10.599,11.511,16.483,18.181
94.3,-0.3833,13.7146,0.08963,10.618,11.532,16.513,18.215
94.4,-0.3833,13.7398,0.08965,10.637,11.552,16.545,18.25
94.5,-0.3833,13.765,0.08967,10.656,11.573,16.576,18.284
94.6,-0.3833,13.7902,0.08968,10.675,11.594,16.606,18.318
94.7,-0.3833,13.8155,0.0897,10.694,11.615,16.637,18.353
94.8,-0.3833,13.8408,0.08972,10.713,11.636,16.669,18.388
94.9,-0.3833,13.8661,0.08974,10.732,11.657,16.7,18.423
95,-0.3833,13.8914,0.08975,10.751,11.678,16.731,18.457
95.1,-0.3833,13.9168,0.08977,10.77,11.699,16.762,18.492
95.2,-0.3833,13.9422,0.08979,10.789,11.719,16.793,18.527
95.3,-0.3833,13.9676,0.08981,10.809,11.74,16.825,18.562
95.4,-0.3833,13.9931,0.08983,10.828,11.761,16.856,18.597
95.5,-0.3833,14.0186,0.08984,10.847,11.783,16.887,18.632
95.6,-0.3833,14.0441,0.08986,10.866,11.804,16.919,18.667
95.7,-0.3833,14.0697,0.08988,10.885,11.825,16.95,18.702
95.8,-0.3833,14.0953,0.0899,10.905,11.846,16.982,18.737
95.9,-0.3833,14.1209,0.08992,10.924,11.867,17.013,18.773
96,-0.3833,14.1466,0.08994,10.943,11.888,17.045,18.808
96.1,-0.3833,14.1724,0.08996,10.963,11.909,17.077,18.844
96.2,-0.3833,14.1981,0.08998,10.982,11.93,17.109,18.879
96.3,-0.3833,14.2239,0.09,11.001,11.952,17.14,18.915
96.4,-0.3833,14.2498,0.09002,11.021,11.973,17.172,18.95
96.5,-0.3833,14.2757,0.09004,11.04,11.994,17.204,18.986
96.6,-0.3833,14.3016,0.09006,11.059,12.015,17.236,19.022
96.7,-0.3833,14.3276,0.09008,11.079,12.037,17.268,19.058
96.8,-0.3833,14.3537,0.0901,11.099,12.058,17.3,19.094
96.9,-0.3833,14.3798,0.09012,11.118,12.08,17.333,19.13
97,-0.3833,14.4059,0.09015,11.137,12.101,17.365,19.166
97.1,-0.3833,14.4321,0.09017,11.157,12.123,17.398,19.203
97.2,-0.3833,14.4584,0.09019,11.177,12.144,17.43,19.239
97.3,-0.3833,14.4848,0.09021,11.197,12.166,17.463,19.275
97.4,-0.3833,14.5112,0.09023,11.216,12.188,17.495,19.312
97.5,-0.3833,14.5376,0.09026,11.236,12.209,17.528,19.349
97.6,-0.3833,14.5642,0.09028,11.256,12.231,17.561,19.385
97.7,-0.3833,14.5908,0.0903,11.276,12.253,17.594,19.422
97.8,-0.3833,14.6174,0.09033,11.295,12.275,17.627,19.459
97.9,-0.3833,14.6442,0.09035,11.315,12.297,17.66,19.496
98,-0.3833,14.671,0.09037,11.336,12.319,17.693,19.533
98.1,-0.3833,14.6979,0.0904,11.355,12.341,17.727,19.571
98.2,-0.3833,14.7248,0.09042,11.376,12.363,17.76,19.608
98.3,-0.3833,14.7519,0.09044,11.396,12.385,17.793,19.646
98.4,-0.3833,14.779,0.09047,11.416,12.407,17.827,19.684
98.5,-0.3833,14.8062,0.09049,11.436,12.429,17.861,19.721
98.6,-0.3833,14.8334,0.09052,11.456,12.452,17.895,19.76
98.7,-0.3833,14.8608,0.09054,11.477,12.474,17.929,19.797
98.8,-0.3833,14.8882,0.09057,11.497,12.496,17.963,19.836
98.9,-0.3833,14.9157,0.09059,11.518,12.519,17.997,19.874
99,-0.3833,14.9434,0.09062,11.538,12.542,18.031,19.913
99.1,-0.3833,14.9711,0.09064,11.559,12.564,18.066,19.951
99.2,-0.3833,14.9989,0.09067,11.579,12.587,18.1,19.99
99.3,-0.3833,15.0267,0.09069,11.6,12.61,18.135,20.028
99.4,-0.3833,15.0547,0.09072,11.621,12.633,18.17,20.068
99.5,-0.3833,15.0828,0.09075,11.642,12.655,18.205,20.107
99.6,-0.3833,15.1109,0.09077,11.663,12.679,18.239,20.146
99.7,-0.3833,15.1392,0.0908,11.684,12.702,18.275,20.186
99.8,-0.3833,15.1676,0.09083,11.705,12.725,18.31,20.226
99.9,-0.3833,15.196,0.09085,11.726,12.748,18.345,20.265
100,-0.3833,15.2246,0.09088,11.747,12.771,18.381,20.305
100.1,-0.3833,15.2532,0.09091,11.768,12.795,18.417,20.345
100.2,-0.3833,15.2819,0.09093,11.79,12.818,18.452,20.385
100.3,-0.3833,15.3108,0.09096,11.811,12.842,18.488,20.426
100.4,-0.3833,15.3397,0.09099,11.832,12.865,18.524,20.466
100.5,-0.3833,15.3687,0.09102,11.854,12.889,18.561,20.507
100.6,-0.3833,15.3979,0.09105,11.875,12.913,18.597,20.548
100.7,-0.3833,15.4271,0.09107,11.897,12.937,18.633,20.588
100.8,-0.3833,15.4564,0.0911,11.919,12.96,18.67,20.63
100.9,-0.3833,15.4858,0.09113,11.94,12.984,18.706,20.671
